,Class,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,Person,0,[-0.63291955  2.91772604 -9.99491501],[2.01072598 6.09109879 2.01072645],"[[562. 202.]
 [668. 202.]
 [668. 525.]
 [562. 525.]]","[[ -1.6374483    5.9619493   -8.989083  ]
 [ -1.6378455    5.9606037  -10.999809  ]
 [  0.37288037   5.96031    -11.000206  ]
 [  0.37327754   5.9616556   -8.98948   ]
 [ -1.6383374   -0.12914869  -8.985006  ]
 [ -1.6387346   -0.13049409 -10.995732  ]
 [  0.3719912   -0.13078801 -10.996129  ]
 [  0.3723884   -0.12944241  -8.985404  ]]",10.01493450726141,"1B4A9490
0.999997 0.002515 0.000197 0.000812
-0.002515 0.999992 -0.003066 2.833332
-0.000205 0.003066 0.999995 -0.000095
0.000000 0.000000 0.000000 1.000000
"
