,Class,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,Person,0,[-3.11692309  2.67394686 -9.94460011],[1.96327996 5.76510715 1.96328068],"[[758. 232.]
 [878. 232.]
 [878. 595.]
 [758. 595.]]","[[ -3.1157756    5.5482135   -8.554253  ]
 [ -4.504012     5.5466747   -9.942513  ]
 [ -3.1157517    5.5474277  -11.33075   ]
 [ -1.7275156    5.548966    -9.94249   ]
 [ -3.111017    -0.2168913   -8.55262   ]
 [ -4.4992537   -0.2184305   -9.94088   ]
 [ -3.1109939   -0.21767803 -11.329116  ]
 [ -1.722757    -0.21613921  -9.940856  ]]",10.421625632629715,"2E72B280
0.706635 0.057037 0.705276 0.999999
-0.008454 0.997354 -0.072188 2.833332
-0.707528 0.045048 0.705248 -2.000002
0.000000 0.000000 0.000000 1.000000
"
1,Person,Person,6,[-8.68453789  2.86208081 -5.36136627],[2.29419994 5.89094687 2.29420018],"[[331. 236.]
 [463. 236.]
 [463. 575.]
 [331. 575.]]","[[ -8.68978      5.7978563   -3.737147  ]
 [-10.312011     5.7960587   -5.3594046 ]
 [ -8.689753     5.796938    -6.981635  ]
 [ -7.0675225    5.798736    -5.359378  ]
 [ -8.684918    -0.09308826  -3.7354777 ]
 [-10.307149    -0.09488618  -5.357735  ]
 [ -8.68489     -0.09400698  -6.9799666 ]
 [ -7.0626607   -0.09220906  -5.3577094 ]]",10.206147491729732,"2E72B280
0.706635 0.057037 0.705276 0.999999
-0.008454 0.997354 -0.072188 2.833332
-0.707528 0.045048 0.705248 -2.000002
0.000000 0.000000 0.000000 1.000000
"
2,Person,Person,5,[-7.07450342  2.86432862 -9.8489151 ],[1.98112595 5.95513391 1.98112535],"[[588. 264.]
 [680. 264.]
 [680. 545.]
 [588. 545.]]","[[ -7.073767     5.8333693   -8.451526  ]
 [ -8.474622     5.8318167   -9.852405  ]
 [ -7.073743     5.8325763  -11.25326   ]
 [ -5.6728883    5.834129    -9.852382  ]
 [ -7.068852    -0.12176225  -8.449839  ]
 [ -8.469707    -0.12331513  -9.850718  ]
 [ -7.0688276   -0.122556   -11.251573  ]
 [ -5.6679726   -0.1210035   -9.850695  ]]",12.126406199437545,"2E72B280
0.706635 0.057037 0.705276 0.999999
-0.008454 0.997354 -0.072188 2.833332
-0.707528 0.045048 0.705248 -2.000002
0.000000 0.000000 0.000000 1.000000
"
