,Class,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,Person,4,[-8.63028526  2.92398477 -5.21708155],[1.63959897 5.73761034 1.63959897],"[[495. 211.]
 [589. 211.]
 [589. 581.]
 [495. 581.]]","[[-9.442868    5.7873573  -4.404867  ]
 [-9.442841    5.787874   -6.044466  ]
 [-7.8032413   5.787179   -6.044439  ]
 [-7.8032694   5.786662   -4.40484   ]
 [-9.445302    0.04974817 -4.406677  ]
 [-9.445273    0.05026502 -6.0462747 ]
 [-7.805674    0.04956964 -6.046247  ]
 [-7.805702    0.04905279 -4.4066486 ]]",10.08463006696851,"2D7A9F30
0.999976 0.006982 -0.000044 -7.001621
-0.006971 0.997967 -0.063359 2.833761
-0.000399 0.063357 0.997991 2.998439
0.000000 0.000000 0.000000 1.000000
"
1,Person,Person,5,[-3.03034496  2.75652218 -9.40925217],[1.88538754 5.60226679 1.88538849],"[[785. 281.]
 [864. 281.]
 [864. 522.]
 [785. 522.]]","[[ -3.9687889    5.551691    -8.4701185 ]
 [ -3.968757     5.552285   -10.355507  ]
 [ -2.083369     5.5514855  -10.355475  ]
 [ -2.0834014    5.5508914   -8.470087  ]
 [ -3.9711645   -0.05057478  -8.471885  ]
 [ -3.9711325   -0.04998069 -10.357273  ]
 [ -2.0857441   -0.05077972 -10.357242  ]
 [ -2.0857763   -0.0513742   -8.471853  ]]",9.885191800500339,"2D7A9F30
0.999976 0.006982 -0.000044 -7.001621
-0.006971 0.997967 -0.063359 2.833761
-0.000399 0.063357 0.997991 2.998439
0.000000 0.000000 0.000000 1.000000
"
2,Person,Person,3,[-7.0194931   2.85933661 -9.44805622],[1.64247    5.77233362 1.64246953],"[[621. 276.]
 [687. 276.]
 [687. 522.]
 [621. 522.]]","[[ -7.839985     5.740342    -8.624542  ]
 [ -7.8399577    5.7408595  -10.267012  ]
 [ -6.197487     5.7401633  -10.266984  ]
 [ -6.197515     5.7396455   -8.624516  ]
 [ -7.8424325   -0.03199057  -8.626362  ]
 [ -7.8424044   -0.03147235 -10.268831  ]
 [ -6.1999345   -0.03216852 -10.268804  ]
 [ -6.199962    -0.03268674  -8.626334  ]]",11.770261245137345,"2D7A9F30
0.999976 0.006982 -0.000044 -7.001621
-0.006971 0.997967 -0.063359 2.833761
-0.000399 0.063357 0.997991 2.998439
0.000000 0.000000 0.000000 1.000000
"
