,Class,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,Person,9,[-9.19332886  2.8832829  -4.94410801],[1.6417172  5.61631441 1.64171696],"[[463. 264.]
 [531. 264.]
 [531. 537.]
 [463. 537.]]","[[-10.017255     5.6850123   -4.1202035 ]
 [-10.0172825    5.686788    -5.7619195 ]
 [ -8.375566     5.6875944   -5.761947  ]
 [ -8.375538     5.6858187   -4.1202307 ]
 [-10.014496     0.0687016   -4.126279  ]
 [-10.014524     0.070478    -5.7679954 ]
 [ -8.372808     0.07128407  -5.7680225 ]
 [ -8.372779     0.06950805  -4.1263065 ]]",10.438462505978057,"22CA0F30
0.999983 0.005791 0.000050 -6.000000
-0.005774 0.997703 -0.067488 2.833333
-0.000440 0.067486 0.997720 6.000000
0.000000 0.000000 0.000000 1.000000
"
1,Person,Person,6,[-3.79517317  2.84309769 -9.4987812 ],[1.82329321 5.60058022 1.82329381],"[[699. 305.]
 [760. 305.]
 [760. 497.]
 [699. 497.]]","[[ -4.7101164    5.6362963   -8.576984  ]
 [ -4.7101474    5.638269   -10.400277  ]
 [ -2.886855     5.639164   -10.400307  ]
 [ -2.8868234    5.6371913   -8.577014  ]
 [ -4.707366     0.03571977  -8.583044  ]
 [ -4.7073975    0.03769251 -10.406334  ]
 [ -2.884105     0.03858775 -10.406365  ]
 [ -2.8840737    0.0366154   -8.583075  ]]",10.228889663213872,"22CA0F30
0.999983 0.005791 0.000050 -6.000000
-0.005774 0.997703 -0.067488 2.833333
-0.000440 0.067486 0.997720 6.000000
0.000000 0.000000 0.000000 1.000000
"
2,Person,Person,10,[-7.66622114  2.80784178 -9.58551216],[1.70577264 5.76630735 1.7057724 ],"[[566. 305.]
 [624. 305.]
 [624. 502.]
 [566. 502.]]","[[ -8.5207       5.6842523   -8.729499  ]
 [ -8.52073      5.6860976  -10.43527   ]
 [ -6.8149576    5.686935   -10.435298  ]
 [ -6.814928     5.68509     -8.729527  ]
 [ -8.517869    -0.08205124  -8.735737  ]
 [ -8.517899    -0.08020599 -10.441509  ]
 [ -6.812126    -0.07936825 -10.441537  ]
 [ -6.812097    -0.08121349  -8.7357645 ]]",12.2740779689873,"22CA0F30
0.999983 0.005791 0.000050 -6.000000
-0.005774 0.997703 -0.067488 2.833333
-0.000440 0.067486 0.997720 6.000000
0.000000 0.000000 0.000000 1.000000
"
