,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,88.6915512084961,Person,0,[-2.8172102   2.71633792 -1.39591718],[1.90161729 6.03076267 1.90161777],"[[598. 133.]
 [771. 133.]
 [771. 677.]
 [598. 677.]]","[[-2.8101552   5.753711   -0.05376836]
 [-4.1554213   5.7527175  -1.3977953 ]
 [-2.8113945   5.752198   -2.7430613 ]
 [-1.466128    5.753191   -1.3990339 ]
 [-2.8090928  -0.27705055 -0.0503759 ]
 [-4.154359   -0.27804396 -1.3944029 ]
 [-2.8103323  -0.27856413 -2.7396688 ]
 [-1.465066   -0.27757034 -1.3956419 ]]",3.14408302406473,"22C99410
0.707511 0.025078 0.706257 1.000954
0.021870 0.998115 -0.057350 2.832849
-0.706364 0.056021 0.705629 2.998142
0.000000 0.000000 0.000000 1.000000
"
1,Person,92.99172973632812,Person,1,[-0.31181329  2.6051414  -4.04596281],[2.261765   5.90408945 2.261765  ],"[[ 911.  158.]
 [1116.  158.]
 [1116.  687.]
 [ 911.  687.]]","[[-0.3055273   5.5833826  -2.4506335 ]
 [-1.9055731   5.5822015  -4.049206  ]
 [-0.30700168  5.5815835  -5.6492515 ]
 [ 1.2930447   5.5827646  -4.0506797 ]
 [-0.30448726 -0.32070568 -2.4473128 ]
 [-1.9045333  -0.32188663 -4.0458846 ]
 [-0.30596164 -0.32250497 -5.64593   ]
 [ 1.2940842  -0.32132363 -4.0473585 ]]",4.057960398395978,"22C99410
0.707511 0.025078 0.706257 1.000954
0.021870 0.998115 -0.057350 2.832849
-0.706364 0.056021 0.705629 2.998142
0.000000 0.000000 0.000000 1.000000
"
2,Person,92.83650970458984,Person,2,[-6.72693253  2.8782742   1.38711536],[1.80137384 6.23986912 1.801373  ],"[[240. 136.]
 [383. 136.]
 [383. 634.]
 [240. 634.]]","[[-6.729525    6.0189657   2.6606638 ]
 [-8.003875    6.0180254   1.387488  ]
 [-6.7306986   6.017533    0.11313776]
 [-5.456348    6.018473    1.386314  ]
 [-6.7284255  -0.22090231  2.664174  ]
 [-8.002776   -0.22184232  1.3909981 ]
 [-6.7295995  -0.22233512  0.11664852]
 [-5.4552493  -0.2213947   1.3898239 ]]",6.868457630681467,"22C99410
0.707511 0.025078 0.706257 1.000954
0.021870 0.998115 -0.057350 2.832849
-0.706364 0.056021 0.705629 2.998142
0.000000 0.000000 0.000000 1.000000
"
