,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,75.68507385253906,Person,3,[-0.26639014  2.96729398 -8.82546997],[1.65233839 5.45751715 1.65233874],"[[769. 223.]
 [873. 223.]
 [873. 581.]
 [769. 581.]]","[[ 0.15760854  5.711525   -7.870564  ]
 [-1.4093382   5.6367583  -8.389516  ]
 [-0.88963574  5.631629   -9.957988  ]
 [ 0.67731065  5.7063956  -9.439036  ]
 [ 0.3867012   0.259624   -7.776826  ]
 [-1.1802452   0.18485713 -8.295778  ]
 [-0.6605427   0.17972738 -9.86425   ]
 [ 0.90640366  0.25449446 -9.345297  ]]",8.829489448039592,"2E397640
0.313939 0.026039 0.949086 6.483253
-0.029998 0.999397 -0.017497 3.409673
-0.948969 -0.022977 0.314530 -3.747615
0.000000 0.000000 0.000000 1.000000
"
1,Person,63.447879791259766,Person,2,[-8.64672756  2.96469808 -5.65383101],[1.92555583 4.79409742 1.9255569 ],"[[521. 321.]
 [583. 321.]
 [583. 473.]
 [521. 473.]]","[[-8.14672     5.381296   -4.4826684 ]
 [-9.972765    5.294166   -5.0874305 ]
 [-9.367128    5.2881885  -6.915252  ]
 [-7.5410833   5.3753185  -6.3104906 ]
 [-7.9454765   0.59213233 -4.400326  ]
 [-9.771519    0.50500256 -5.0050874 ]
 [-9.165884    0.49902508 -6.8329096 ]
 [-7.33984     0.586155   -6.2281475 ]]",10.331103646986966,"2E397640
0.313939 0.026039 0.949086 6.483253
-0.029998 0.999397 -0.017497 3.409673
-0.948969 -0.022977 0.314530 -3.747615
0.000000 0.000000 0.000000 1.000000
"
