,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,88.8638687133789,Person,0,[ 1.58147526  3.56979799 -2.03071165],[1.77982485 2.06167436 1.77982485],"[[ 817.  177.]
 [1277.  177.]
 [1277.  710.]
 [ 817.  710.]]","[[ 0.70734733  4.610755   -1.1483805 ]
 [ 0.7235226   4.611313   -2.9281318 ]
 [ 2.503274    4.611539   -2.9119563 ]
 [ 2.4870987   4.6109805  -1.1322051 ]
 [ 0.7076147   2.5490806  -1.1490245 ]
 [ 0.72379     2.549639   -2.928776  ]
 [ 2.5035415   2.5498645  -2.9126005 ]
 [ 2.487366    2.5493064  -1.1328492 ]]",2.5738791347220547,"21CFA870
0.999882 -0.012505 -0.008929 -0.004748
0.010772 0.984867 -0.172973 3.501013
0.010957 0.172856 0.984886 0.002033
0.000000 0.000000 0.000000 1.000000
"
1,Person,91.79824829101562,Person,1,[-1.25249839  3.51425934 -2.27433634],[1.89329219 2.26178718 1.89329195],"[[114. 185.]
 [559. 185.]
 [559. 716.]
 [114. 716.]]","[[-2.235149    4.655509   -1.336224  ]
 [-2.2179425   4.656103   -3.2294376 ]
 [-0.32472852  4.6563435  -3.2122312 ]
 [-0.34193495  4.6557493  -1.3190174 ]
 [-2.2348554   2.393722   -1.3369306 ]
 [-2.2176492   2.3943157  -3.2301443 ]
 [-0.32443523  2.3945558  -3.2129378 ]
 [-0.34164166  2.3939621  -1.3197241 ]]",2.596412523312479,"21CFA870
0.999882 -0.012505 -0.008929 -0.004748
0.010772 0.984867 -0.172973 3.501013
0.010957 0.172856 0.984886 0.002033
0.000000 0.000000 0.000000 1.000000
"
