,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,84.96223449707031,Person,0,[-3.77416372  2.97949886 -4.0790453 ],[1.64197791 5.98494911 1.64197826],"[[530. 149.]
 [630. 149.]
 [630. 616.]
 [530. 616.]]","[[-2.9573846e+00  5.9890313e+00 -3.2539370e+00]
 [-4.5993629e+00  5.9889383e+00 -3.2537725e+00]
 [-4.5995274e+00  5.9868808e+00 -4.8957486e+00]
 [-2.9575493e+00  5.9869733e+00 -4.8959136e+00]
 [-2.9570460e+00  4.0868688e-03 -3.2464361e+00]
 [-4.5990243e+00  3.9939811e-03 -3.2462711e+00]
 [-4.5991888e+00  1.9359778e-03 -4.8882475e+00]
 [-2.9572105e+00  2.0288655e-03 -4.8884125e+00]]",5.55724053217474,"1AE98410
0.000963 0.056021 0.998429 2.999999
0.017696 0.998272 -0.056029 2.833333
-0.999843 0.017722 -0.000030 -4.999999
0.000000 0.000000 0.000000 1.000000
"
1,Person,87.1435546875,Person,5,[-6.61562252  2.81663561 -7.94180822],[1.64050663 5.75731802 1.64050627],"[[767. 240.]
 [857. 240.]
 [857. 558.]
 [767. 558.]]","[[-5.7954516   5.711937   -7.1252484 ]
 [-7.435958    5.7118444  -7.1250844 ]
 [-7.436122    5.7097883  -8.76559   ]
 [-5.7956157   5.709881   -8.765754  ]
 [-5.7951255  -0.04537639 -7.1180325 ]
 [-7.4356318  -0.04546908 -7.1178684 ]
 [-7.435796   -0.04752552 -8.758373  ]
 [-5.7952895  -0.04743243 -8.758539  ]]",10.336284593385503,"1AE98410
0.000963 0.056021 0.998429 2.999999
0.017696 0.998272 -0.056029 2.833333
-0.999843 0.017722 -0.000030 -4.999999
0.000000 0.000000 0.000000 1.000000
"
2,Person,70.04998016357422,Person,6,[ -7.61248827   2.08137012 -15.78165627],[3.43473244 3.70612049 3.43473387],"[[1100.  348.]
 [1272.  348.]
 [1272.  535.]
 [1100.  535.]]","[[ -5.8950562    3.968927   -14.069682  ]
 [ -9.32979      3.968733   -14.069337  ]
 [ -9.330134     3.964428   -17.504068  ]
 [ -5.8953996    3.964622   -17.504412  ]
 [ -5.894846     0.2628092  -14.065036  ]
 [ -9.329581     0.2626152  -14.064692  ]
 [ -9.329926     0.25831068 -17.499422  ]
 [ -5.8951902    0.25850466 -17.49977   ]]",17.52171943996121,"1AE98410
0.000963 0.056021 0.998429 2.999999
0.017696 0.998272 -0.056029 2.833333
-0.999843 0.017722 -0.000030 -4.999999
0.000000 0.000000 0.000000 1.000000
"
3,Person,87.70148468017578,Person,3,[ -8.94260502   2.70658588 -10.5334692 ],[1.98628008 5.76187611 1.98628139],"[[851. 278.]
 [939. 278.]
 [939. 531.]
 [851. 531.]]","[[ -7.952672     5.608461    -9.551222  ]
 [ -9.938953     5.6083484   -9.551023  ]
 [ -9.939152     5.6058598  -11.537301  ]
 [ -7.952872     5.6059713  -11.5375    ]
 [ -7.952346    -0.15341021  -9.544001  ]
 [ -9.938627    -0.15352245  -9.543801  ]
 [ -9.938826    -0.15601224 -11.53008   ]
 [ -7.9525447   -0.15590037 -11.530279  ]]",13.817530818100192,"1AE98410
0.000963 0.056021 0.998429 2.999999
0.017696 0.998272 -0.056029 2.833333
-0.999843 0.017722 -0.000030 -4.999999
0.000000 0.000000 0.000000 1.000000
"
4,Person,79.81107330322266,Person,7,[-9.65006828  2.87875795 -4.84481812],[1.64005077 5.65267849 1.64004993],"[[607. 274.]
 [674. 274.]
 [674. 512.]
 [607. 512.]]","[[ -8.830121     5.7217045   -4.0294347 ]
 [-10.470171     5.7216115   -4.02927   ]
 [-10.470335     5.7195563   -5.6693196 ]
 [ -8.830286     5.719649    -5.669484  ]
 [ -8.829801     0.06903052  -4.0223503 ]
 [-10.4698515    0.06893782  -4.022186  ]
 [-10.470016     0.06688216  -5.6622353 ]
 [ -8.829965     0.06697486  -5.6623993 ]]",10.797966495494885,"1AE98410
0.000963 0.056021 0.998429 2.999999
0.017696 0.998272 -0.056029 2.833333
-0.999843 0.017722 -0.000030 -4.999999
0.000000 0.000000 0.000000 1.000000
"
