,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,91.87564086914062,Person,0,[-6.72689962  2.96480966 -3.36416888],[1.91022754 4.87337208 1.91022825],"[[ 98.   0.]
 [371.   0.]
 [371. 717.]
 [ 98. 717.]]","[[-6.722318    5.423401   -2.0268586 ]
 [-8.073068    5.423343   -3.3775797 ]
 [-6.722347    5.423945   -4.7283287 ]
 [-5.371598    5.4240026  -3.3776078 ]
 [-6.7211285   0.5500293  -2.0278397 ]
 [-8.0718775   0.5499714  -3.3785605 ]
 [-6.721157    0.5505733  -4.72931   ]
 [-5.370407    0.55063117 -3.3785892 ]]",7.5212240239697925,"20126410
0.707741 0.018844 0.706221 -2.000000
0.023872 0.998436 -0.050564 2.833334
-0.706069 0.052645 0.706183 -2.999999
0.000000 0.000000 0.000000 1.000000
"
1,Person,93.57242584228516,Person,1,[-3.36803412  3.09102845 -6.8386898 ],[1.96594584 5.03778362 1.96594656],"[[ 764.    0.]
 [1053.    0.]
 [1053.  717.]
 [ 764.  717.]]","[[-3.3630133   5.632941   -5.4489098 ]
 [-4.7531624   5.632881   -6.839029  ]
 [-3.3630433   5.6335006  -8.229177  ]
 [-1.9728943   5.63356    -6.839058  ]
 [-3.3617833   0.5951577  -5.449924  ]
 [-4.751932    0.5950981  -6.8400435 ]
 [-3.3618133   0.59571755 -8.230192  ]
 [-1.9716643   0.59577703 -6.840072  ]]",7.6230789120498486,"20126410
0.707741 0.018844 0.706221 -2.000000
0.023872 0.998436 -0.050564 2.833334
-0.706069 0.052645 0.706183 -2.999999
0.000000 0.000000 0.000000 1.000000
"
2,Person,89.7114028930664,Person,2,[-1.88345993  2.84016442 -9.75262928],[1.64021647 5.66955519 1.64021683],"[[1097.   76.]
 [1277.   76.]
 [1277.  717.]
 [1097.  717.]]","[[ -1.8910924    5.6947575   -8.5958    ]
 [ -3.0509136    5.6947074   -9.755596  ]
 [ -1.8911175    5.6952243  -10.915417  ]
 [ -0.7312967    5.695274    -9.755621  ]
 [ -1.8897082    0.02520291  -8.596941  ]
 [ -3.049529     0.02515304  -9.756738  ]
 [ -1.889733     0.02566989 -10.916558  ]
 [ -0.7299122    0.02571956  -9.756762  ]]",9.93283439741198,"20126410
0.707741 0.018844 0.706221 -2.000000
0.023872 0.998436 -0.050564 2.833334
-0.706069 0.052645 0.706183 -2.999999
0.000000 0.000000 0.000000 1.000000
"
3,Person,89.9986801147461,Person,3,[-7.23324728  2.84471416 -9.21527576],[1.85967219 5.84279203 1.85967338],"[[626. 198.]
 [748. 198.]
 [748. 586.]
 [626. 586.]]","[[ -7.2369056    5.787929    -7.9039216 ]
 [ -8.551908     5.787873    -9.218895  ]
 [ -7.2369347    5.788459   -10.533896  ]
 [ -5.921932     5.788515    -9.218922  ]
 [ -7.2354794   -0.05486248  -7.905098  ]
 [ -8.550481    -0.05491841  -9.220071  ]
 [ -7.235508    -0.05433253 -10.535072  ]
 [ -5.9205065   -0.05427641  -9.220099  ]]",11.714997807533631,"20126410
0.707741 0.018844 0.706221 -2.000000
0.023872 0.998436 -0.050564 2.833334
-0.706069 0.052645 0.706183 -2.999999
0.000000 0.000000 0.000000 1.000000
"
