,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,91.04271697998047,Person,0,[-8.7365551   2.89849114  5.63870382],[1.65014768 5.96446943 1.65014768],"[[243.  92.]
 [399.  92.]
 [399. 654.]
 [243. 654.]]","[[-7.89753     5.9008236   6.450928  ]
 [-9.547672    5.9050946   6.450937  ]
 [-9.547683    5.904389    4.8007894 ]
 [-7.897541    5.9001174   4.800781  ]
 [-7.912969   -0.06362542  6.4534807 ]
 [-9.56311    -0.05935415  6.4534893 ]
 [-9.563122   -0.06006048  4.8033423 ]
 [-7.9129796  -0.06433176  4.8033338 ]]",10.398190987421941,"31A07410
0.001300 0.050846 0.998706 -3.000000
0.025216 0.998387 -0.050863 2.833334
-0.999681 0.025250 0.000015 2.000000
0.000000 0.000000 0.000000 1.000000
"
1,Person,90.4670181274414,Person,1,[-11.8019886    2.83423567   2.0382688 ],[1.75377679 5.7992034  1.75377667],"[[598. 220.]
 [704. 220.]
 [704. 566.]
 [598. 566.]]","[[-10.920674     5.7546473    2.9251115 ]
 [-12.674445     5.7591867    2.9251204 ]
 [-12.674457     5.7584367    1.1713439 ]
 [-10.920686     5.7538967    1.1713349 ]
 [-10.935685    -0.0445361    2.9275935 ]
 [-12.689456    -0.03999613   2.9276025 ]
 [-12.689468    -0.04074705   1.1738262 ]
 [-10.935697    -0.04528682   1.1738172 ]]",11.976705501676783,"31A07410
0.001300 0.050846 0.998706 -3.000000
0.025216 0.998387 -0.050863 2.833334
-0.999681 0.025250 0.000015 2.000000
0.000000 0.000000 0.000000 1.000000
"
2,Person,88.61917114257812,Person,2,[-14.17630863   2.92498946   5.66993237],[1.78061688 5.67272139 1.780617  ],"[[443. 250.]
 [526. 250.]
 [526. 516.]
 [443. 516.]]","[[-13.268693     5.7822123    6.553636  ]
 [-15.049304     5.7868214    6.5536456 ]
 [-15.049315     5.7860594    4.7730284 ]
 [-13.268703     5.78145      4.7730193 ]
 [-13.283377     0.10951083   6.556064  ]
 [-15.063988     0.11412022   6.556073  ]
 [-15.063999     0.11335795   4.7754564 ]
 [-13.283389     0.10874876   4.7754474 ]]",15.268132153449724,"31A07410
0.001300 0.050846 0.998706 -3.000000
0.025216 0.998387 -0.050863 2.833334
-0.999681 0.025250 0.000015 2.000000
0.000000 0.000000 0.000000 1.000000
"
3,Person,88.98002624511719,Person,3,[-14.29830742   2.68743563  -0.17133598],[1.73755038 5.81763887 1.73755085],"[[717. 269.]
 [797. 269.]
 [797. 535.]
 [717. 535.]]","[[-13.423971     5.6166306    0.6905411 ]
 [-15.161516     5.6211286    0.6905501 ]
 [-15.161527     5.620384    -1.0470003 ]
 [-13.423983     5.6158867   -1.0470092 ]
 [-13.439031    -0.20098852   0.6930311 ]
 [-15.176574    -0.1964908    0.6930401 ]
 [-15.176584    -0.19723468  -1.0445102 ]
 [-13.43904     -0.20173241  -1.0445193 ]]",14.299333937681146,"31A07410
0.001300 0.050846 0.998706 -3.000000
0.025216 0.998387 -0.050863 2.833334
-0.999681 0.025250 0.000015 2.000000
0.000000 0.000000 0.000000 1.000000
"
