,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,89.51904296875,Person,0,[-9.97577286  4.18132496 -1.73118293],[2.00689411 5.83261681 2.00689387],"[[241. 128.]
 [380. 128.]
 [380. 555.]
 [241. 555.]]","[[-11.129987     7.122093    -0.94551516]
 [-10.897155     7.0615506   -2.9379375 ]
 [ -8.9039755    7.094269    -2.7060113 ]
 [ -9.136807     7.154811    -0.71358967]
 [-11.055919     1.2929062   -0.7597324 ]
 [-10.823088     1.2323637   -2.7521548 ]
 [ -8.829907     1.2650815   -2.5202286 ]
 [ -9.06274      1.3256239   -0.5278062 ]]",10.12487226856467,"1E002640
0.992959 -0.023425 -0.116125 -6.151167
0.028136 0.998839 0.039094 4.257824
0.115074 -0.042086 0.992465 6.256466
0.000000 0.000000 0.000000 1.000000
"
1,Person,82.59523010253906,Person,1,[-1.22954094  3.91409945 -2.90905976],[1.64041662 4.95953894 1.6404146 ],"[[817. 235.]
 [903. 235.]
 [903. 513.]
 [817. 513.]]","[[-2.1657438   6.414793   -2.2584813 ]
 [-1.9754295   6.3653064  -3.887067  ]
 [-0.34622324  6.39205    -3.697493  ]
 [-0.53653765  6.4415364  -2.068907  ]
 [-2.1027632   1.458171   -2.1005077 ]
 [-1.9124488   1.4086844  -3.7290945 ]
 [-0.28324255  1.4354275  -3.5395205 ]
 [-0.47355738  1.4849143  -1.9109336 ]]",3.1582272935396896,"1E002640
0.992959 -0.023425 -0.116125 -6.151167
0.028136 0.998839 0.039094 4.257824
0.115074 -0.042086 0.992465 6.256466
0.000000 0.000000 0.000000 1.000000
"
2,Person,77.00279998779297,Person,2,[-6.45284081  4.02028799 -3.76119065],[1.72989178 5.68980026 1.72989273],"[[545. 186.]
 [651. 186.]
 [651. 532.]
 [545. 532.]]","[[-7.455236   6.8861766 -3.0886536]
 [-7.2545414  6.8339906 -4.806072 ]
 [-5.5364704  6.8621926 -4.6061573]
 [-5.737166   6.9143786 -2.8887393]
 [-7.3829823  1.1997226 -2.9074194]
 [-7.1822867  1.1475365 -4.6248384]
 [-5.464216   1.1757387 -4.424924 ]
 [-5.6649117  1.2279246 -2.7075045]]",7.468983169242788,"1E002640
0.992959 -0.023425 -0.116125 -6.151167
0.028136 0.998839 0.039094 4.257824
0.115074 -0.042086 0.992465 6.256466
0.000000 0.000000 0.000000 1.000000
"
3,Person,77.10923767089844,Person,3,[ 0.29057482  4.0437603  -5.02645969],[2.02985024 5.1357193  2.02984905],"[[827. 247.]
 [918. 247.]
 [918. 475.]
 [827. 475.]]","[[-0.8699811  6.637025  -4.210893 ]
 [-0.6344856  6.57579   -6.226105 ]
 [ 1.3814923  6.6088815 -5.9915266]
 [ 1.1459975  6.6701164 -3.9763145]
 [-0.8047625  1.5043257 -4.0473084]
 [-0.5692678  1.4430909 -6.0625205]
 [ 1.4467108  1.476183  -5.8279414]
 [ 1.2112154  1.5374179 -3.8127296]]",5.034851614480621,"1E002640
0.992959 -0.023425 -0.116125 -6.151167
0.028136 0.998839 0.039094 4.257824
0.115074 -0.042086 0.992465 6.256466
0.000000 0.000000 0.000000 1.000000
"
4,Person,65.38400268554688,Person,4,[-3.14107394  4.15349674 -7.46096611],[1.65695226 5.33954954 1.65695333],"[[677. 245.]
 [739. 245.]
 [739. 459.]
 [677. 459.]]","[[-4.088777   6.8432107 -6.8114815]
 [-3.8965437  6.793225  -8.456487 ]
 [-2.2509148  6.8202376 -8.264999 ]
 [-2.4431481  6.8702226 -6.619996 ]
 [-4.0209703  1.506801  -6.641404 ]
 [-3.8287375  1.4568155 -8.286407 ]
 [-2.1831086  1.4838282 -8.094923 ]
 [-2.3753414  1.5338138 -6.449919 ]]",8.095206038654183,"1E002640
0.992959 -0.023425 -0.116125 -6.151167
0.028136 0.998839 0.039094 4.257824
0.115074 -0.042086 0.992465 6.256466
0.000000 0.000000 0.000000 1.000000
"
