,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,86.36410522460938,Person,0,[-4.43134069  4.80508375  3.02252054],[1.64113832 5.66014576 1.64113653],"[[494. 232.]
 [551. 232.]
 [551. 455.]
 [494. 455.]]","[[-3.8883157  7.657916   4.0463552]
 [-5.4656534  7.6487017  3.59331  ]
 [-5.0126863  7.6617765  2.015976 ]
 [-3.4353476  7.670991   2.4690208]
 [-3.845322   1.998039   4.011787 ]
 [-5.4226613  1.9888245  3.5587413]
 [-4.969694   2.0018992  1.9814072]
 [-3.3923547  2.0111136  2.4344523]]",5.363992056088102,"2191D640
0.275155 -0.032274 0.960858 9.441307
0.038330 0.999010 0.022579 4.693176
-0.960636 0.030617 0.276119 3.614490
0.000000 0.000000 0.000000 1.000000
"
1,Person,71.42169952392578,Person,1,[-2.94490314  4.59297991 -6.32228136],[1.98110259 5.56875896 1.98110259],"[[834. 264.]
 [906. 264.]
 [906. 466.]
 [834. 466.]]","[[-2.2861934  7.404871  -5.0846276]
 [-4.1902814  7.3937473 -5.631521 ]
 [-3.6434813  7.4095306 -7.5356045]
 [-1.7393928  7.420654  -6.9887094]
 [-2.2438953  1.8363767 -5.118638 ]
 [-4.147982   1.8252531 -5.6655316]
 [-3.6011832  1.8410361 -7.5696154]
 [-1.6970954  1.8521594 -7.02272  ]]",6.974503285483464,"2191D640
0.275155 -0.032274 0.960858 9.441307
0.038330 0.999010 0.022579 4.693176
-0.960636 0.030617 0.276119 3.614490
0.000000 0.000000 0.000000 1.000000
"
2,Person,67.43553924560547,Person,2,[-7.05134487  5.81384039  7.5214982 ],[2.07037735 3.5267899  2.0703764 ],"[[315. 238.]
 [390. 238.]
 [390. 364.]
 [315. 364.]]","[[-6.3541365  7.6064534  8.807536 ]
 [-8.3440275  7.594828   8.235997 ]
 [-7.772588   7.611323   6.246112 ]
 [-5.7826953  7.622948   6.8176503]
 [-6.327346   4.079831   8.785996 ]
 [-8.31724    4.0682063  8.2144575]
 [-7.7457986  4.0847006  6.2245717]
 [-5.755906   4.0963254  6.796111 ]]",10.309917541815427,"2191D640
0.275155 -0.032274 0.960858 9.441307
0.038330 0.999010 0.022579 4.693176
-0.960636 0.030617 0.276119 3.614490
0.000000 0.000000 0.000000 1.000000
"
3,Person,84.76084899902344,Person,3,[-4.98062611  4.62638283 -2.62874413],[2.06240416 5.44038057 2.06240511],"[[685. 265.]
 [756. 265.]
 [756. 450.]
 [685. 450.]]","[[-4.2939496  7.375268  -1.3399235]
 [-6.2761793  7.3636885 -1.9092617]
 [-5.706941   7.380119  -3.8914847]
 [-3.7247095  7.3916984 -3.3221462]
 [-4.252625   1.9351459 -1.3731495]
 [-6.2348566  1.9235662 -1.9424882]
 [-5.6656165  1.939997  -3.9247108]
 [-3.6833851  1.9515767 -3.3553722]]",5.631778767585602,"2191D640
0.275155 -0.032274 0.960858 9.441307
0.038330 0.999010 0.022579 4.693176
-0.960636 0.030617 0.276119 3.614490
0.000000 0.000000 0.000000 1.000000
"
4,Person,81.18925476074219,Person,4,[-8.63638306  4.81106186 -1.60500538],[1.94617665 5.88941669 1.94617903],"[[616. 267.]
 [671. 267.]
 [671. 433.]
 [616. 433.]]","[[-7.9934487   7.782979   -0.37893772]
 [-9.863971    7.7720513  -0.91619074]
 [-9.326811    7.7875557  -2.786705  ]
 [-7.456289    7.798483   -2.2494516 ]
 [-7.9487157   1.8938423  -0.41490662]
 [-9.819237    1.882915   -0.95215964]
 [-9.282077    1.8984196  -2.8226736 ]
 [-7.4115543   1.9093467  -2.2854207 ]]",8.784256063097548,"2191D640
0.275155 -0.032274 0.960858 9.441307
0.038330 0.999010 0.022579 4.693176
-0.960636 0.030617 0.276119 3.614490
0.000000 0.000000 0.000000 1.000000
"
