,Class,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,Person,0,[-3.12955332  2.75057125 -6.76573277],[2.02182841 6.02109909 2.02182841],"[[593. 144.]
 [763. 144.]
 [763. 650.]
 [593. 650.]]","[[-3.129834    5.748316   -5.3331947 ]
 [-4.55973     5.748797   -6.7625957 ]
 [-3.1303291   5.749563   -8.192492  ]
 [-1.7004329   5.749082   -6.7630906 ]
 [-3.1292338  -0.27278298 -5.335822  ]
 [-4.5591297  -0.27230152 -6.765223  ]
 [-3.129729   -0.27153537 -8.195118  ]
 [-1.6998329  -0.2720164  -6.7657175 ]]",7.454478105167623,"144445C0
0.706534 0.041131 0.706483 1.000214
-0.011855 0.998857 -0.046297 2.831759
-0.707580 0.024335 0.706214 -2.001148
0.000000 0.000000 0.000000 1.000000
"
1,Person,Person,4,[-6.93469524  2.8850596  -3.36526465],[2.03994536 6.1727252  2.03994489],"[[207. 145.]
 [369. 145.]
 [369. 640.]
 [207. 640.]]","[[-6.9382205   5.958516   -1.9250127 ]
 [-8.380929    5.959002   -3.3672218 ]
 [-6.9387197   5.959775   -4.8099303 ]
 [-5.496011    5.959289   -3.3677213 ]
 [-6.937606   -0.21420851 -1.9277059 ]
 [-8.380315   -0.21372315 -3.369915  ]
 [-6.9381046  -0.21294993 -4.8126235 ]
 [-5.495396   -0.21343529 -3.370414  ]]",7.708112889508661,"144445C0
0.706534 0.041131 0.706483 1.000214
-0.011855 0.998857 -0.046297 2.831759
-0.707580 0.024335 0.706214 -2.001148
0.000000 0.000000 0.000000 1.000000
"
2,Person,Person,2,[-1.35493457  2.85399699 -9.68928909],[1.90646088 6.4174242  1.90646112],"[[ 866.  149.]
 [1014.  149.]
 [1014.  625.]
 [ 866.  625.]]","[[-1.3471814e+00  6.0501065e+00 -8.3493214e+00]
 [-2.6954861e+00  6.0505605e+00 -9.6971598e+00]
 [-1.3476480e+00  6.0512829e+00 -1.1045464e+01]
 [ 6.5637467e-04  6.0508289e+00 -9.6976261e+00]
 [-1.3465424e+00 -3.6731657e-01 -8.3521223e+00]
 [-2.6948471e+00 -3.6686233e-01 -9.6999598e+00]
 [-1.3470092e+00 -3.6614034e-01 -1.1048264e+01]
 [ 1.2955407e-03 -3.6659423e-01 -9.7004261e+00]]",9.783566365372614,"144445C0
0.706534 0.041131 0.706483 1.000214
-0.011855 0.998857 -0.046297 2.831759
-0.707580 0.024335 0.706214 -2.001148
0.000000 0.000000 0.000000 1.000000
"
3,Person,Person,6,[-8.97512054  2.76875496 -6.68118238],[1.96875191 5.81146383 1.96875286],"[[405. 248.]
 [506. 248.]
 [506. 545.]
 [405. 545.]]","[[ -8.974892     5.661853    -5.288077  ]
 [-10.367251     5.662321    -6.679954  ]
 [ -8.975374     5.6630673   -8.072312  ]
 [ -7.5830154    5.662599    -6.680436  ]
 [ -8.974314    -0.14960982  -5.2906127 ]
 [-10.3666725   -0.14914128  -6.6824894 ]
 [ -8.974795    -0.14839505  -8.074848  ]
 [ -7.5824366   -0.14886358  -6.682972  ]]",11.18887781870668,"144445C0
0.706534 0.041131 0.706483 1.000214
-0.011855 0.998857 -0.046297 2.831759
-0.707580 0.024335 0.706214 -2.001148
0.000000 0.000000 0.000000 1.000000
"
