,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,86.17214965820312,Person,0,[-4.86629009  3.23476863 -5.30889273],[1.64293659 5.03453779 1.64293694],"[[572. 273.]
 [646. 273.]
 [646. 510.]
 [572. 510.]]","[[-5.9522586   5.7367964  -4.925619  ]
 [-5.3346834   5.6985774  -6.4475856 ]
 [-3.812306    5.729694   -5.8306255 ]
 [-4.429881    5.767913   -4.3086596 ]
 [-5.907909    0.70452464 -4.781255  ]
 [-5.2903333   0.6663055  -6.303221  ]
 [-3.7679555   0.69742155 -5.686261  ]
 [-4.385531    0.73564047 -4.1642947 ]]",7.201744319938559,"4149640
0.926993 -0.006843 -0.375016 -8.347095
-0.003001 0.999666 -0.025658 3.444089
0.375066 0.024910 0.926663 5.317043
0.000000 0.000000 0.000000 1.000000
"
1,Person,81.67546844482422,Person,1,[-0.9368521   3.0777638  -5.89411545],[1.64217615 4.85614729 1.64217579],"[[731. 299.]
 [788. 299.]
 [788. 493.]
 [731. 493.]]","[[-2.0190728   5.4905353  -5.507491  ]
 [-1.4017832   5.452334   -7.0287523 ]
 [ 0.11988983  5.4834356  -6.412078  ]
 [-0.49740002  5.521637   -4.8908167 ]
 [-1.9762938   0.63657314 -5.3682423 ]
 [-1.3590047   0.5983718  -6.8895025 ]
 [ 0.16266829  0.6294734  -6.272828  ]
 [-0.45462078  0.66767454 -4.7515674 ]]",5.968105961437056,"4149640
0.926993 -0.006843 -0.375016 -8.347095
-0.003001 0.999666 -0.025658 3.444089
0.375066 0.024910 0.926663 5.317043
0.000000 0.000000 0.000000 1.000000
"
