,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,83.90319061279297,Person,0,[-4.64197636  4.19888163 -1.63407373],[1.69590759 5.51712084 1.69590652],"[[624. 177.]
 [742. 177.]
 [742. 548.]
 [624. 548.]]","[[-5.534642    6.9676857  -0.8304766 ]
 [-5.4471564   6.9647155  -2.5241225 ]
 [-3.7535074   6.963568   -2.436634  ]
 [-3.8409932   6.9665384  -0.7429884 ]
 [-5.5388684   1.4505744  -0.82101965]
 [-5.4513826   1.4476043  -2.5146654 ]
 [-3.7577336   1.446457   -2.4271772 ]
 [-3.8452196   1.4494271  -0.7335314 ]]",4.9211930934925725,"13349E0
0.998633 -0.008606 -0.051553 -5.579329
0.009962 0.999609 0.026105 4.075618
0.051308 -0.026583 0.998329 5.978313
0.000000 0.000000 0.000000 1.000000
"
1,Person,76.26622009277344,Person,2,[-2.07309222  4.37966442 -5.05143833],[1.85725439 5.86186123 1.85725403],"[[765. 199.]
 [840. 199.]
 [840. 486.]
 [765. 486.]]","[[-3.0374167  7.321851  -4.169839 ]
 [-2.9416075  7.3185983 -6.024617 ]
 [-1.0868262  7.3173413 -5.928806 ]
 [-1.1826357  7.320595  -4.074027 ]
 [-3.041907   1.4599994 -4.1597905]
 [-2.9460976  1.4567468 -6.0145683]
 [-1.0913166  1.4554902 -5.9187565]
 [-1.1871259  1.458743  -4.0639787]]",5.4602875913088464,"13349E0
0.998633 -0.008606 -0.051553 -5.579329
0.009962 0.999609 0.026105 4.075618
0.051308 -0.026583 0.998329 5.978313
0.000000 0.000000 0.000000 1.000000
"
2,Person,73.55426025390625,Person,1,[-6.39700079  4.05023623 -5.26835918],[1.63959181 5.45019913 1.63959241],"[[545. 223.]
 [621. 223.]
 [621. 481.]
 [545. 481.]]","[[-7.2622743  6.7862906 -4.5010867]
 [-7.1776934  6.783419  -6.1384935]
 [-5.5402856  6.78231   -6.0539107]
 [-5.624866   6.7851815 -4.4165034]
 [-7.26645    1.3361009 -4.4917445]
 [-7.181869   1.3332293 -6.129151 ]
 [-5.5444603  1.3321201 -6.0445685]
 [-5.6290407  1.3349918 -4.4071617]]",8.287172472991948,"13349E0
0.998633 -0.008606 -0.051553 -5.579329
0.009962 0.999609 0.026105 4.075618
0.051308 -0.026583 0.998329 5.978313
0.000000 0.000000 0.000000 1.000000
"
